time_s,Cmax
90900.0,0.26951681933870447
90960.0,0.2693239135983529
91020.0,0.26913137673316606
91080.0,0.26893920773801283
91140.0,0.2687474055885854
91200.0,0.26855596927781455
91260.0,0.2683648978307308
91320.0,0.26817419022330347
91380.0,0.26798384544886183
91440.0,0.2677938625608763
91500.0,0.2676042405405607
91560.0,0.26741497839251055
91620.0,0.2672260751553255
91680.0,0.26703752985437457
91740.0,0.2668493415095683
91800.0,0.2666615091484767
91860.0,0.2664740318019692
91920.0,0.2662869085072419
91980.0,0.26610013830347706
92040.0,0.2659137202332608
92100.0,0.26572765334193876
92160.0,0.2655419366787211
92220.0,0.2653565692963646
92280.0,0.2651715502508372
92340.0,0.26498687860148606
92400.0,0.2648025534072732
92460.0,0.2646185737349393
92520.0,0.2644349386532408
92580.0,0.2642516472340355
92640.0,0.26406869855200193
92700.0,0.2638860916819821
92760.0,0.26370382570655343
92820.0,0.263521899709753
92880.0,0.26334031277878855
92940.0,0.26315906400334965
93000.0,0.26297815247541595
93060.0,0.26279757729203884
93120.0,0.26261733755256056
93180.0,0.2624374323594334
93240.0,0.2622578608173639
93300.0,0.2620786220343686
93360.0,0.2618997151223368
93420.0,0.2617211391957876
93480.0,0.2615428933723113
93540.0,0.26136497677145504
93600.0,0.2611873885160975
93660.0,0.2610101277331814
93720.0,0.2608331935520954
93780.0,0.2606565851052485
93840.0,0.2604803015267043
93900.0,0.26030434195386604
93960.0,0.2601287055283745
94020.0,0.25995339139412466
94080.0,0.25977839869796954
94140.0,0.2596037265883496
94200.0,0.259429374216984
94260.0,0.2592553407397715
94320.0,0.2590816253148004
94380.0,0.2589082271030544
94440.0,0.25873514526715224
94500.0,0.258562378972903
94560.0,0.2583899273901355
94620.0,0.25821778969086684
94680.0,0.2580459650499524
94740.0,0.25787445264389675
94800.0,0.2577032516523207
94860.0,0.2575323612587435
94920.0,0.25736178064885545
94980.0,0.257191509011131
95040.0,0.25702154553565376
95100.0,0.2568518894155661
95160.0,0.25668253984784206
95220.0,0.2565134960315807
95280.0,0.25634475716861155
95340.0,0.25617632246317373
95400.0,0.2560081910765169
95460.0,0.25584036184758646
95520.0,0.25567283274976804
95580.0,0.25550560132459554
95640.0,0.2553386650981466
95700.0,0.2551720219111634
95760.0,0.2550056697912558
95820.0,0.2548396068754238
95880.0,0.25467383135015237
95940.0,0.2545083416347068
96000.0,0.2543431361276293
96060.0,0.254178213481905
96120.0,0.25401357245886896
96180.0,0.25384921194656057
96240.0,0.25368513092641304
96300.0,0.25352132853788845
96360.0,0.2533578040402796
96420.0,0.2531945568236853
96480.0,0.2530315863838214
96540.0,0.2528688923548673
96600.0,0.2527064744740455
96660.0,0.2525443326051269
96720.0,0.25238246672648507
96780.0,0.252220876932823
96840.0,0.25205956343209474
96900.0,0.2518985265481575
96960.0,0.25173776672973314
97020.0,0.2515772845391317
97080.0,0.2514170806364988
97140.0,0.25125715579987773
97200.0,0.2510975109185853
97260.0,0.25093814667194236
97320.0,0.2507790626945313
97380.0,0.25062025819911843
97440.0,0.2504617324887775
97500.0,0.25030348486365384
97560.0,0.2501455146156242
97620.0,0.24998782103981093
97680.0,0.2498304034264483
97740.0,0.24967326107619622
97800.0,0.24951639328597874
97860.0,0.24935979936116504
97920.0,0.2492034786067024
97980.0,0.2490474303311219
98040.0,0.24889165384471618
98100.0,0.24873614845866363
98160.0,0.24858091349552272
98220.0,0.24842594826209755
98280.0,0.24827125207059836
98340.0,0.2481168242605984
98400.0,0.24796266414196946
98460.0,0.2478087710312482
98520.0,0.2476551442690895
98580.0,0.24750178318574467
98640.0,0.24734868709922692
98700.0,0.24719585534765331
98760.0,0.24704328728115568
98820.0,0.24689098222085565
98880.0,0.2467389395069933
98940.0,0.24658715852205262
99000.0,0.24643563857581732
99060.0,0.24628437900660802
99120.0,0.24613337915274536
99180.0,0.24598263838191547
99240.0,0.24583215608296835
99300.0,0.2456819315691797
99360.0,0.24553196418776715
99420.0,0.24538225328594837
99480.0,0.24523279826671315
99540.0,0.2450835985024269
99600.0,0.24493465332378359
99660.0,0.2447859620880856
99720.0,0.2446375241526352
99780.0,0.24448933893833805
99840.0,0.2443414058052125
99900.0,0.2441937241190809
99960.0,0.24404629325710375
100020.0,0.24389911259829705
100080.0,0.2437521815173753
100140.0,0.2436054993997126
100200.0,0.24345906562941577
100260.0,0.243312879592526
100320.0,0.2431669406771527
100380.0,0.24302124827696792
100440.0,0.24287580178271523
100500.0,0.24273060058897872
100560.0,0.24258564409236597
100620.0,0.24244093169141942
100680.0,0.24229646278430256
100740.0,0.2421522367744223
100800.0,0.24200825306594678
100860.0,0.2418645110650087
100920.0,0.24172101017955064
100980.0,0.2415777498152849
101040.0,0.2414347293855107
101100.0,0.2412919483032878
101160.0,0.24114940598353765
101220.0,0.24100710184297006
101280.0,0.24086503529816713
101340.0,0.24072320577023887
101400.0,0.24058161268111172
101460.0,0.24044025545452505
101520.0,0.24029913351601573
101580.0,0.24015824629252092
101640.0,0.24001759321334362
101700.0,0.23987717370938286
101760.0,0.2397369872133404
101820.0,0.23959703315969716
101880.0,0.2394573109840974
101940.0,0.23931782012484498
102000.0,0.23917856002171065
102060.0,0.23903953011625206
102120.0,0.23890072985176422
102180.0,0.23876215867197934
102240.0,0.2386238160242258
102300.0,0.23848570135690988
102360.0,0.23834781412019174
102420.0,0.2382101537659278
102480.0,0.23807271974616373
102540.0,0.23793551151679626
102600.0,0.23779852853465397
102660.0,0.23766177025828103
102720.0,0.23752523614789642
102780.0,0.23738892566426753
102840.0,0.23725283827127616
102900.0,0.23711697343391971
102960.0,0.23698133061882978
103020.0,0.2368459092942724
103080.0,0.23671070893033744
103140.0,0.23657572899848522
103200.0,0.23644096897188768
103260.0,0.23630642832533125
103320.0,0.23617210653520726
103380.0,0.23603800307939296
103440.0,0.2359041174375043
103500.0,0.23577044909068906
103560.0,0.23563699752167344
103620.0,0.2355037622147582
103680.0,0.23537074265587282
103740.0,0.2352379383324312
103800.0,0.23510534873343303
103860.0,0.23497297334942951
103920.0,0.23484081167251952
103980.0,0.23470886319639853
104040.0,0.23457712741622777
104100.0,0.2344456038287258
104160.0,0.23431429193213713
104220.0,0.2341831912262268
104280.0,0.23405230121227358
104340.0,0.23392162139306638
104400.0,0.23379115127289737
104460.0,0.23366089008081875
104520.0,0.2335308363097923
104580.0,0.23340098806208673
104640.0,0.23327134362521693
104700.0,0.23314190150205133
104760.0,0.23301266023898293
104820.0,0.23288361845817654
104880.0,0.23275477488321022
104940.0,0.23262612835725988
105000.0,0.23249767783988803
105060.0,0.23236942242642733
105120.0,0.23224136116273025
105180.0,0.232113493370057
105240.0,0.23198581826551554
105300.0,0.23185833538254952
105360.0,0.2317310441234493
105420.0,0.23160394424056535
105480.0,0.2314770353920902
105540.0,0.2313503173814169
105600.0,0.23122379012579863
105660.0,0.23109745362306194
105720.0,0.23097130796661175
105780.0,0.23084535335262146
105840.0,0.23071959004733317
105900.0,0.2305940184113044
105960.0,0.2304686389110084
106020.0,0.23034345207741594
